arquivo;sha256;link_verificacao;modo;status
ata_snapshot.json;ce6dae2cec42fe1132d633b9eb0fc3f8dded061b9a28659ce355b7d008adbe3b;https://veridisattestation.com/a/eyJoIjoiMHhjZTZkYWUyY2VjNDJmZTExMzJkNjMzYjllYjBmYzNmOGRkZWQwNjFiOWEyODY1OWNlMzU1YjdkMDA4YWRiZTNiIiwicCI6IjB4YTE0MWJhNWQyYTgyNWQzNjA3ZGM0MDBlZjJkM2UxZWQ3MDAwNjhhNmM1MTZkN2JlZWVkNjBlNTc4YmQ1ODk1YSIsImUiOiIweGNlNmRhZTJjZWM0MmZlMTEzMmQ2MzNiOWViMGZjM2Y4ZGRlZDA2MWI5YTI4NjU5Y2UzNTViN2QwMDhhZGJlM2IiLCJ0IjoxNzg3MjE4OTQ4ODU4LCJuIjoiYXRhX3NuYXBzaG90Lmpzb24iLCJyIjoxLCJtIjoiMHhhMjYyMmIzNDZlY2E3ZWYxMGY5YjY0ZTNhNzliM2I4ODU0MzllNGFiMWQ2OTYyNTdhZmJkNjYxMDYwM2U5ZjFiIiwiaSI6IlZlcmlkaXMiLCJjIjoiMHg1MzhiMDQwM2VhNjVkNGU2YTQwYzk4NTk5NjIwZjY0MThmZDIxMjg1YzhjOWZjMjlmNTFjNmNhYTE5MmRmZjc0In0.ediJnzcINZMulTsm1KW0PceEIBc30FKq-21FP24F7RM;hardware;finalizado + verificado ✓
