arquivo;sha256;link_verificacao;modo;status
ata_snapshot.json;dcb8788a134dc7e026b792391dbdba43a9df68936c3044c6309efa4a1a303e20;https://veridisattestation.com/a/eyJoIjoiMHhkY2I4Nzg4YTEzNGRjN2UwMjZiNzkyMzkxZGJkYmE0M2E5ZGY2ODkzNmMzMDQ0YzYzMDllZmE0YTFhMzAzZTIwIiwicCI6IjB4Y2U2MTQ3MzYyM2RhYTdjNDE5NDI0ODY0OWY4ODFjMTE4YTBlMDRiNjNiMjEzMzNmYmUxZTYwZjE1NDgwYTY1ZCIsImUiOiIweGRjYjg3ODhhMTM0ZGM3ZTAyNmI3OTIzOTFkYmRiYTQzYTlkZjY4OTM2YzMwNDRjNjMwOWVmYTRhMWEzMDNlMjAiLCJ0IjoxNzg3MjE4OTQ3OTk4LCJuIjoiYXRhX3NuYXBzaG90Lmpzb24iLCJyIjoxLCJtIjoiMHhhMjYyMmIzNDZlY2E3ZWYxMGY5YjY0ZTNhNzliM2I4ODU0MzllNGFiMWQ2OTYyNTdhZmJkNjYxMDYwM2U5ZjFiIiwiaSI6IlZlcmlkaXMiLCJjIjoiMHg1MzhiMDQwM2VhNjVkNGU2YTQwYzk4NTk5NjIwZjY0MThmZDIxMjg1YzhjOWZjMjlmNTFjNmNhYTE5MmRmZjc0In0.v_Xm-sxxeEPPRZ03du4A-UMGQ7zo_CKJgvOQJjN5vp0;hardware;finalizado + verificado ✓
