arquivo;sha256;link_verificacao;modo;status
ata_snapshot.json;aa7706ae29fa4d91948330bd020eafed33cafa7265b34f69ceffcae3583da41f;https://veridisattestation.com/a/eyJoIjoiMHhhYTc3MDZhZTI5ZmE0ZDkxOTQ4MzMwYmQwMjBlYWZlZDMzY2FmYTcyNjViMzRmNjljZWZmY2FlMzU4M2RhNDFmIiwicCI6IjB4NGYwZTc1NjNkNDhmN2Q3YWY3NThlNzRhNjU0NWI2Njg1YTQ4MWU4ZDM5ZTUyYzFiNWJiYzI0NTQ3M2NjMThmYyIsImUiOiIweGFhNzcwNmFlMjlmYTRkOTE5NDgzMzBiZDAyMGVhZmVkMzNjYWZhNzI2NWIzNGY2OWNlZmZjYWUzNTgzZGE0MWYiLCJ0IjoxNzg4MjExMDA0NjE4LCJuIjoiYXRhX3NuYXBzaG90Lmpzb24iLCJyIjoxLCJtIjoiMHgyNmIyZTUxZDI2ZmRkYzI1MGViYTJiNDNjMGZiOTllZDA2YjE0NWNlYjhiYWIzMzFmMjJlNmI3MDA5MzE1Mjk5IiwiaSI6IlZlcmlkaXMiLCJjIjoiMHg1MzhiMDQwM2VhNjVkNGU2YTQwYzk4NTk5NjIwZjY0MThmZDIxMjg1YzhjOWZjMjlmNTFjNmNhYTE5MmRmZjc0In0.lbLfChUgQ3BS58f2GA61OaA4pwjNyDoLwy6Zk2UUV3A;hardware;finalizado + verificado ✓
