arquivo;sha256;link_verificacao;modo;status
ata_snapshot.json;3a7bd06dc5ec69493c23de70e24cb3991608c9d10430d89f47bba578514732b9;https://veridisattestation.com/a/eyJoIjoiMHgzYTdiZDA2ZGM1ZWM2OTQ5M2MyM2RlNzBlMjRjYjM5OTE2MDhjOWQxMDQzMGQ4OWY0N2JiYTU3ODUxNDczMmI5IiwicCI6IjB4MTJlZDlhMzdhOWY2ZDllODA5YzBlMTg4Njk0YzkxNGYzMTY2ZDE2MjE5YjhlM2ExYmM2MDljN2I1MDZmZGNhOSIsImUiOiIweDNhN2JkMDZkYzVlYzY5NDkzYzIzZGU3MGUyNGNiMzk5MTYwOGM5ZDEwNDMwZDg5ZjQ3YmJhNTc4NTE0NzMyYjkiLCJ0IjoxNzg4MjEwOTg4MTA0LCJuIjoiYXRhX3NuYXBzaG90Lmpzb24iLCJyIjoxLCJtIjoiMHgyNmIyZTUxZDI2ZmRkYzI1MGViYTJiNDNjMGZiOTllZDA2YjE0NWNlYjhiYWIzMzFmMjJlNmI3MDA5MzE1Mjk5IiwiaSI6IlZlcmlkaXMiLCJjIjoiMHg1MzhiMDQwM2VhNjVkNGU2YTQwYzk4NTk5NjIwZjY0MThmZDIxMjg1YzhjOWZjMjlmNTFjNmNhYTE5MmRmZjc0In0.XnfFU4-c3ibWEfTiyKiFuFm6yNSRlvwYBrl7Eg7nD8M;hardware;finalizado + verificado ✓
