arquivo;sha256;link_verificacao;modo;status
ata_snapshot.json;92511f2d9385931ddbcf1125b96407c4adbfe6a0a4943498bfa14179035f3c0b;https://veridisattestation.com/a/eyJoIjoiMHg5MjUxMWYyZDkzODU5MzFkZGJjZjExMjViOTY0MDdjNGFkYmZlNmEwYTQ5NDM0OThiZmExNDE3OTAzNWYzYzBiIiwicCI6IjB4Y2U1NTdmNWZjYjRlMTU2OWNiNTZkZDM4ZmQ3MzU0OTliYzc4MmY2OGU3ZDBmNTI3ZTNmM2Q2Y2M2YmVmMmI3MSIsImUiOiIweDkyNTExZjJkOTM4NTkzMWRkYmNmMTEyNWI5NjQwN2M0YWRiZmU2YTBhNDk0MzQ5OGJmYTE0MTc5MDM1ZjNjMGIiLCJ0IjoxNzg4MjEwOTgyMzQ5LCJuIjoiYXRhX3NuYXBzaG90Lmpzb24iLCJyIjoxLCJtIjoiMHgyNmIyZTUxZDI2ZmRkYzI1MGViYTJiNDNjMGZiOTllZDA2YjE0NWNlYjhiYWIzMzFmMjJlNmI3MDA5MzE1Mjk5IiwiaSI6IlZlcmlkaXMiLCJjIjoiMHg1MzhiMDQwM2VhNjVkNGU2YTQwYzk4NTk5NjIwZjY0MThmZDIxMjg1YzhjOWZjMjlmNTFjNmNhYTE5MmRmZjc0In0.fao_eNqBUCy9jb4iU_56EqW5yH3ar3MaGmr0L5eyScI;hardware;finalizado + verificado ✓
