arquivo;sha256;link_verificacao;modo;status
ata_snapshot.json;9a0b5e12cb6187da2f2f61f0420d4d55b96f20f584cfca313f66dfa97ff9d5d2;https://veridisattestation.com/a/eyJoIjoiMHg5YTBiNWUxMmNiNjE4N2RhMmYyZjYxZjA0MjBkNGQ1NWI5NmYyMGY1ODRjZmNhMzEzZjY2ZGZhOTdmZjlkNWQyIiwicCI6IjB4MjBjOThhZjdjMTE5ZjA4OTg1OGM2MDllNmZhMWJlY2Y2ODdiNjM5YTA0NzA5MmNiOGExOTIxZWUxY2Q4Y2RjNyIsImUiOiIweDlhMGI1ZTEyY2I2MTg3ZGEyZjJmNjFmMDQyMGQ0ZDU1Yjk2ZjIwZjU4NGNmY2EzMTNmNjZkZmE5N2ZmOWQ1ZDIiLCJ0IjoxNzg2NjMzMTczMzk0LCJuIjoiYXRhX3NuYXBzaG90Lmpzb24iLCJyIjoxLCJtIjoiMHhhMjYyMmIzNDZlY2E3ZWYxMGY5YjY0ZTNhNzliM2I4ODU0MzllNGFiMWQ2OTYyNTdhZmJkNjYxMDYwM2U5ZjFiIiwiaSI6IlZlcmlkaXMiLCJjIjoiMHg1MzhiMDQwM2VhNjVkNGU2YTQwYzk4NTk5NjIwZjY0MThmZDIxMjg1YzhjOWZjMjlmNTFjNmNhYTE5MmRmZjc0In0.2CJUv2iMLjcFCeF1NZgHl7IdXV1XAeXp9CdHKHZUq1E;hardware;finalizado + verificado ✓
MANIFESTO.md;5faea0e191c15233389e5fcf314449e0a521b4f461799f219b8beeb677f9d423;https://veridisattestation.com/a/eyJoIjoiMHg1ZmFlYTBlMTkxYzE1MjMzMzg5ZTVmY2YzMTQ0NDllMGE1MjFiNGY0NjE3OTlmMjE5YjhiZWViNjc3ZjlkNDIzIiwicCI6IjB4NDI4ZWExZTA5ZDJhMjg3ODk4NzkzYTI1Njg2OGIzNjIzYzg0YWZjYTc0ZmVjZjAyZGVjYWIzZWU5ZDk5Mzk5YiIsImUiOiIweDVmYWVhMGUxOTFjMTUyMzMzODllNWZjZjMxNDQ0OWUwYTUyMWI0ZjQ2MTc5OWYyMTliOGJlZWI2NzdmOWQ0MjMiLCJ0IjoxNzg2NjMzMTgxMzcwLCJuIjoiTUFOSUZFU1RPLm1kIiwiciI6MSwibSI6IjB4YTI2MjJiMzQ2ZWNhN2VmMTBmOWI2NGUzYTc5YjNiODg1NDM5ZTRhYjFkNjk2MjU3YWZiZDY2MTA2MDNlOWYxYiIsImkiOiJWZXJpZGlzIiwiYyI6IjB4NTM4YjA0MDNlYTY1ZDRlNmE0MGM5ODU5OTYyMGY2NDE4ZmQyMTI4NWM4YzlmYzI5ZjUxYzZjYWExOTJkZmY3NCJ9.kiXsPO2pP58c-jrc47GmXVacBW6dRU3a4V1i7LpJkoU;hardware;finalizado + verificado ✓
