arquivo;sha256;link_verificacao;modo;status
ata_snapshot.json;0557230363ca153b5321f8b00c4088a1789bd80755683f383e7f16cec1fc27c3;https://veridisattestation.com/a/eyJoIjoiMHgwNTU3MjMwMzYzY2ExNTNiNTMyMWY4YjAwYzQwODhhMTc4OWJkODA3NTU2ODNmMzgzZTdmMTZjZWMxZmMyN2MzIiwicCI6IjB4ZTk4NjVjNGU4NGQ3MTZkNjFlMDZjYThmMTQ1NDYxYjQ2ZDQ5OWU1ZTQwMWE4ZDUyOTNkNDc1MjE2NDdiYWE4MCIsImUiOiIweDA1NTcyMzAzNjNjYTE1M2I1MzIxZjhiMDBjNDA4OGExNzg5YmQ4MDc1NTY4M2YzODNlN2YxNmNlYzFmYzI3YzMiLCJ0IjoxNzg3MjE4OTQ1OTk3LCJuIjoiYXRhX3NuYXBzaG90Lmpzb24iLCJyIjoxLCJtIjoiMHhhMjYyMmIzNDZlY2E3ZWYxMGY5YjY0ZTNhNzliM2I4ODU0MzllNGFiMWQ2OTYyNTdhZmJkNjYxMDYwM2U5ZjFiIiwiaSI6IlZlcmlkaXMiLCJjIjoiMHg1MzhiMDQwM2VhNjVkNGU2YTQwYzk4NTk5NjIwZjY0MThmZDIxMjg1YzhjOWZjMjlmNTFjNmNhYTE5MmRmZjc0In0.lWmY2GHbjKjUDJDV9wbiStD24EIsikmVmOVHgbTDiXQ;hardware;finalizado + verificado ✓
