arquivo;sha256;link_verificacao;modo;status
ata_snapshot.json;8df03871c97c45217b88cef908f5b2b1973524c7d733f3cb48cbf41a6b13eae7;https://veridisattestation.com/a/eyJoIjoiMHg4ZGYwMzg3MWM5N2M0NTIxN2I4OGNlZjkwOGY1YjJiMTk3MzUyNGM3ZDczM2YzY2I0OGNiZjQxYTZiMTNlYWU3IiwicCI6IjB4NDc2N2M4MDVkZTllNjBiNDg0YmY1OGVmMWRlNDdmNTFiNTFmZmQ3ZDljZmUxZThjZjExNjJmMjYwZjE3YmQyOCIsImUiOiIweDhkZjAzODcxYzk3YzQ1MjE3Yjg4Y2VmOTA4ZjViMmIxOTczNTI0YzdkNzMzZjNjYjQ4Y2JmNDFhNmIxM2VhZTciLCJ0IjoxNzg3MjE4OTQ3MDI0LCJuIjoiYXRhX3NuYXBzaG90Lmpzb24iLCJyIjoxLCJtIjoiMHhhMjYyMmIzNDZlY2E3ZWYxMGY5YjY0ZTNhNzliM2I4ODU0MzllNGFiMWQ2OTYyNTdhZmJkNjYxMDYwM2U5ZjFiIiwiaSI6IlZlcmlkaXMiLCJjIjoiMHg1MzhiMDQwM2VhNjVkNGU2YTQwYzk4NTk5NjIwZjY0MThmZDIxMjg1YzhjOWZjMjlmNTFjNmNhYTE5MmRmZjc0In0.9y9PjZPMJ8pgl-c38yPcyr58qU_PzbepyobdTHG5Dp0;hardware;finalizado + verificado ✓
